NewBasePrice,SellingStoresRatio,S_8qIm,S_Aunz,S_Mm5P,S_OzTP,S_UIpu,S_WeHS,S_qE16,S_sldf,S_xdDe,S_yo2Z,T_YXX
26.68,0.0828,False,False,False,True,False,False,False,False,False,False,True
19.28,0.3932,False,False,False,False,False,False,False,False,False,True,False
16.03,0.2259,False,True,False,False,False,False,False,False,False,False,False
25.21,0.0588,False,False,True,False,False,False,False,False,False,False,True
12.91,0.0234,False,False,False,False,False,False,False,False,False,True,True
21.33,0.1309,False,False,False,False,False,False,False,False,False,True,True
24.82,0.0872,False,False,False,False,False,False,False,False,False,True,False
21.59,0.0689,False,False,True,False,False,False,False,False,False,False,True
22.83,0.1184,False,True,False,False,False,False,False,False,False,False,True
16.35,0.1806,False,False,False,False,False,True,False,False,False,False,True
15.37,0.1691,False,False,False,False,False,False,False,False,False,False,False
27.68,0.0918,False,False,True,False,False,False,False,False,False,False,True
16.35,0.1296999999999999,False,False,False,False,False,True,False,False,False,False,False
23.77,0.0711,False,False,False,False,False,False,True,False,False,False,True
12.23,0.9888,False,True,False,False,False,False,False,False,False,False,False
19.83,0.0594,False,False,True,False,False,False,False,False,False,False,True
12.8,0.0787,False,False,False,False,False,False,False,True,False,False,True
14.23,0.0898,False,False,True,False,False,False,False,False,False,False,True
20.9,0.0739,False,False,False,False,False,False,False,False,True,False,True
25.29,0.1524,False,False,False,False,False,False,True,False,False,False,False
22.72,0.607,False,False,False,False,False,False,False,False,True,False,False
16.46,0.1151,False,True,False,False,False,False,False,False,False,False,True
22.08,0.0499,False,True,False,False,False,False,False,False,False,False,True
20.94,0.1145,False,True,False,False,False,False,False,False,False,False,True
30.51,0.2832,False,False,False,False,False,False,False,False,False,True,False
18.84,0.0207,False,False,False,False,False,False,False,False,False,True,False
22.98,0.2031,False,False,False,False,False,True,False,False,False,False,False
22.73,0.8368,False,False,False,False,False,False,False,False,False,True,False
20.21,0.0861,False,True,False,False,False,False,False,False,False,False,True
23.73,0.8130000000000001,False,False,False,False,False,False,False,False,False,True,False
12.23,0.8415999999999999,False,False,False,False,False,False,False,False,False,True,False
21.17,0.0672,False,True,False,False,False,False,False,False,False,False,False
15.37,0.0438,False,False,False,False,False,False,False,False,False,False,True
19.96,0.0839,False,False,False,False,False,False,False,False,True,False,True
24.86,0.0827,False,True,False,False,False,False,False,False,False,False,False
25.16,0.0574,False,False,False,False,True,False,False,False,False,False,True
24.65,0.3084,False,False,False,False,False,False,False,False,False,False,False
19.68,0.4576,False,False,True,False,False,False,False,False,False,False,False
19.08,0.0499,False,True,False,False,False,False,False,False,False,False,True
16.26,0.0479,False,True,False,False,False,False,False,False,False,False,True
14.23,0.2317999999999999,False,False,False,False,False,False,False,False,False,True,False
21.68,0.0049,False,False,False,True,False,False,False,False,False,False,True
20.48,0.0838,False,False,True,False,False,False,False,False,False,False,True
25.44,0.0944,False,False,False,False,False,False,True,False,False,False,True
18.68,0.2345999999999999,False,False,True,False,False,False,False,False,False,False,False
20.72,0.2755,False,True,False,False,False,False,False,False,False,False,False
17.58,0.103,False,False,False,False,False,False,False,False,True,False,False
17.48,0.053,False,False,False,False,False,False,False,False,False,True,True
20.98,0.2935,False,False,True,False,False,False,False,False,False,False,False
26.68,0.0248,False,False,False,True,False,False,False,False,False,False,True
20.33,0.0109,False,False,True,False,False,False,False,False,False,False,True
22.98,0.1681,False,False,False,False,False,True,False,False,False,False,False
15.05,0.0514,False,False,False,False,False,False,False,False,False,True,False
19.96,0.0277,False,False,False,False,False,False,False,False,False,True,True
15.03,0.3334,False,True,False,False,False,False,False,False,False,False,False
25.44,0.0837,False,False,False,False,False,False,True,False,False,False,True
25.92,0.3174,False,False,True,False,False,False,False,False,False,False,False
19.73,0.0197999999999999,False,False,True,False,False,False,False,False,False,False,True
25.21,0.0649,False,False,True,False,False,False,False,False,False,False,True
18.03,0.4777,False,True,False,False,False,False,False,False,False,False,False
18.36,0.0771,False,False,True,False,False,False,False,False,False,False,True
24.82,0.1092,False,False,False,False,False,False,False,False,False,True,False
25.16,0.7182000000000001,False,False,False,False,True,False,False,False,False,False,False
17.95,0.088,False,True,False,False,False,False,False,False,False,False,False
20.83,0.0794,False,False,False,False,False,False,False,False,False,True,True
29.66,0.0967,False,False,False,False,False,True,False,False,False,False,True
18.83,0.0218,False,False,False,False,False,False,False,False,False,True,True
20.9,0.024,False,False,False,False,False,False,False,False,True,False,True
25.68,0.0528,False,False,False,True,False,False,False,False,False,False,True
21.21,0.0267,False,False,False,False,False,True,False,False,False,False,True
19.23,0.2694,False,False,False,False,False,False,False,False,False,True,False
19.28,0.044,False,False,False,False,False,False,False,True,False,False,True
25.23,0.0448,False,False,False,False,False,False,False,False,True,False,True
26.21,0.0995,False,False,False,False,False,True,False,False,False,False,True
30.51,0.3398,False,False,False,False,False,False,False,False,False,True,False
19.96,0.0659,False,False,False,False,False,False,False,False,True,False,True
19.96,0.1143,False,False,True,False,False,False,False,False,False,False,True
22.83,0.0754,False,False,True,False,False,False,False,False,False,False,True
25.86,0.3019,False,False,True,False,False,False,False,False,False,False,False
15.37,0.2111,False,False,False,False,False,False,False,False,False,False,False
20.21,0.7896,False,True,False,False,False,False,False,False,False,False,False
17.89,0.1768,False,False,False,False,False,False,False,False,False,False,False
18.08,0.1816,False,False,True,False,False,False,False,False,False,False,False
22.83,0.0367,False,False,True,False,False,False,False,False,False,False,True
19.65,0.1728,False,False,False,False,False,False,False,False,True,False,False
30.51,0.0248,False,False,False,False,False,False,False,False,False,True,True
19.28,0.021,False,False,False,False,False,False,False,True,False,False,True
24.08,0.8321,False,False,False,False,False,False,False,False,False,True,False
17.46,0.1532,False,True,False,False,False,False,False,False,False,False,True
15.16,0.0769,False,False,False,False,False,False,False,False,False,False,True
17.83,0.015,False,False,True,False,False,False,False,False,False,False,True
12.68,0.2905999999999999,False,False,True,False,False,False,False,False,False,False,False
17.28,0.0926,False,False,True,False,False,False,False,False,False,False,False
16.93,0.1206,False,False,False,False,False,False,False,True,False,False,False
19.84,0.3406,False,False,True,False,False,False,False,False,False,False,False
19.01,0.1452999999999999,False,False,False,False,False,False,False,False,False,True,True
15.58,0.1226,False,False,True,False,False,False,False,False,False,False,False
20.76,0.1222999999999999,False,False,False,False,False,False,False,False,False,True,True
20.78,0.0530999999999999,False,False,False,False,False,False,False,False,True,False,False
21.21,0.0319,False,False,True,False,False,False,False,False,False,False,True
14.33,0.5716,False,False,False,False,False,False,False,False,False,True,False
25.23,0.0616,False,False,False,False,False,False,False,False,True,False,False
23.77,0.0327,False,False,False,False,False,False,True,False,False,False,True
26.23,0.075,False,False,False,False,False,True,False,False,False,False,False
22.35,0.1003,False,False,False,False,False,True,False,False,False,False,False
21.42,0.122,False,False,False,False,False,False,False,False,True,False,False
16.11,0.4472,False,False,True,False,False,False,False,False,False,False,False
25.16,0.0574,False,False,False,False,True,False,False,False,False,False,True
20.48,0.1324,False,False,False,False,False,False,False,False,False,False,False
21.17,0.1341999999999999,False,True,False,False,False,False,False,False,False,False,False
21.48,0.4202,False,False,True,False,False,False,False,False,False,False,False
17.89,0.0235,False,False,False,False,False,False,False,False,False,False,True
18.08,0.0641,False,False,False,False,True,False,False,False,False,False,True
18.28,0.1316,False,True,False,False,False,False,False,False,False,False,False
16.48,0.0908,False,False,True,False,False,False,False,False,False,False,True
20.21,0.5751,False,True,False,False,False,False,False,False,False,False,False
24.56,0.0504,False,False,False,False,False,False,False,False,True,False,False
16.23,0.0901,False,False,False,False,False,False,False,True,False,False,False
22.28,0.2747,False,False,True,False,False,False,False,False,False,False,False
21.33,0.1111,False,False,False,False,False,False,False,False,False,True,True
23.53,0.3569,False,False,False,False,False,True,False,False,False,False,False
24.19,0.3249,False,False,False,False,False,False,True,False,False,False,False
18.36,0.0811,False,False,True,False,False,False,False,False,False,False,True
15.88,1.0711,False,True,False,False,False,False,False,False,False,False,False
22.99,0.1298,False,False,False,False,False,False,False,False,True,False,False
18.88,0.5563,False,False,False,False,False,False,False,False,False,True,False
23.98,0.1351,False,False,False,True,False,False,False,False,False,False,False
16.36,0.1217999999999999,False,False,False,False,False,False,False,False,False,False,True
16.03,0.3214,False,True,False,False,False,False,False,False,False,False,False
21.59,0.2084,False,False,True,False,False,False,False,False,False,False,False
22.72,0.0721,False,False,False,False,False,False,False,False,True,False,True
18.91,0.0888,False,False,False,False,False,False,False,True,False,False,True
20.72,0.128,False,True,False,False,False,False,False,False,False,False,True
16.26,0.013,False,True,False,False,False,False,False,False,False,False,True
14.48,0.0179,False,False,True,False,False,False,False,False,False,False,True
22.99,0.0279,False,False,False,False,False,False,False,False,True,False,True
13.46,0.1124,False,True,False,False,False,False,False,False,False,False,True
22.14,0.351,False,False,False,False,False,False,False,False,True,False,False
21.82,0.0857,False,False,True,False,False,False,False,False,False,False,True
12.23,0.1145,False,True,False,False,False,False,False,False,False,False,False
